code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,target,total_clicks
CCC,2014B,M,North Western Region,HE Qualification,60-70%,35-55,0,30,N,-95.0,1,290.0
CCC,2014B,F,North Western Region,Lower Than A Level,0-10%,35-55,0,90,Y,-312.0,1,101.0
CCC,2014B,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,-52.0,0,664.0
CCC,2014B,F,North Region,Lower Than A Level,Unknown,0-35,0,30,Y,-24.0,0,1467.0
CCC,2014B,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,-134.0,0,3925.0
CCC,2014B,M,London Region,HE Qualification,50-60%,55<=,0,60,N,-1.0,0,274.0
CCC,2014B,F,North Western Region,Lower Than A Level,20-30%,0-35,0,150,N,-85.0,1,370.0
CCC,2014B,F,Scotland,HE Qualification,20-30%,0-35,0,150,N,-151.0,1,5983.0
CCC,2014B,M,South East Region,A Level or Equivalent,60-70%,35-55,0,90,Y,-74.0,1,1754.0
CCC,2014B,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,-25.0,0,1640.0
CCC,2014B,F,Wales,A Level or Equivalent,40-50%,35-55,0,30,N,-117.0,0,795.0
CCC,2014B,M,London Region,HE Qualification,50-60%,0-35,0,30,N,-312.0,1,0.0
CCC,2014B,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,30,N,-122.0,0,4648.0
CCC,2014B,M,London Region,HE Qualification,0-10%,0-35,0,30,N,-22.0,0,4713.0
CCC,2014B,M,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,-29.0,1,2605.0
CCC,2014B,M,London Region,Lower Than A Level,60-70%,35-55,0,30,N,-12.0,0,2823.0
CCC,2014B,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,-108.0,1,845.0
CCC,2014B,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,Y,-176.0,1,4260.0
CCC,2014B,M,South West Region,A Level or Equivalent,10-20,0-35,0,60,Y,-251.0,0,1729.0
CCC,2014B,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,-15.0,0,2300.0
CCC,2014B,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-29.0,1,424.0
CCC,2014B,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,-29.0,1,2060.0
CCC,2014B,M,Ireland,A Level or Equivalent,Unknown,0-35,0,60,N,-61.0,1,11.0
CCC,2014B,M,South West Region,A Level or Equivalent,60-70%,0-35,0,90,N,-240.0,1,102.0
CCC,2014B,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,30,N,-71.0,1,262.0
CCC,2014B,M,South Region,Lower Than A Level,30-40%,35-55,0,40,N,-137.0,0,1771.0
CCC,2014B,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,-80.0,0,3894.0
CCC,2014B,F,Scotland,HE Qualification,10-20,0-35,0,90,N,-39.0,1,0.0
CCC,2014B,M,London Region,HE Qualification,30-40%,35-55,0,150,N,-228.0,0,562.0
CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,150,N,-186.0,1,803.0
CCC,2014B,M,London Region,Post Graduate Qualification,10-20,35-55,0,120,N,-22.0,0,3038.0
CCC,2014B,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,-80.0,0,1478.0
CCC,2014B,M,South Region,Lower Than A Level,50-60%,35-55,0,90,N,-135.0,1,2245.0
CCC,2014B,M,Yorkshire Region,HE Qualification,0-10%,35-55,0,150,N,-172.0,1,66.0
CCC,2014B,M,North Region,Lower Than A Level,30-40%,0-35,0,90,Y,-24.0,0,3683.0
CCC,2014B,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,-47.0,0,985.0
CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,30,Y,-154.0,0,2087.0
CCC,2014B,M,South Region,Lower Than A Level,50-60%,0-35,0,90,N,-104.0,1,1902.0
CCC,2014B,M,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,-136.0,0,5196.0
CCC,2014B,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,-268.0,0,895.0
CCC,2014B,F,South Region,A Level or Equivalent,90-100%,0-35,0,30,Y,-21.0,0,259.0
CCC,2014B,F,Ireland,A Level or Equivalent,30-40%,0-35,0,90,N,-71.0,1,188.0
CCC,2014B,M,London Region,A Level or Equivalent,0-10%,0-35,0,180,N,-177.0,1,1741.0
CCC,2014B,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,-185.0,0,6675.0
CCC,2014B,F,South Region,HE Qualification,80-90%,35-55,0,60,N,-25.0,0,1491.0
CCC,2014B,F,South West Region,A Level or Equivalent,60-70%,35-55,0,90,N,-219.0,1,0.0
CCC,2014B,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,Y,-303.0,0,731.0
CCC,2014B,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,-221.0,0,361.0
CCC,2014B,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,90,N,-24.0,0,4785.0
CCC,2014B,M,North Region,Lower Than A Level,20-30%,35-55,0,30,N,-45.0,0,440.0
CCC,2014B,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,30,N,-23.0,0,1457.0
CCC,2014B,M,Scotland,Post Graduate Qualification,20-30%,35-55,0,120,N,-147.0,1,81.0
CCC,2014B,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,-21.0,0,296.0
CCC,2014B,M,Yorkshire Region,HE Qualification,50-60%,35-55,0,30,N,-34.0,0,580.0
CCC,2014B,M,East Anglian Region,Lower Than A Level,40-50%,35-55,0,30,N,-128.0,0,444.0
CCC,2014B,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,-130.0,1,129.0
CCC,2014B,F,South West Region,A Level or Equivalent,30-40%,35-55,0,30,N,6.0,0,2298.0
CCC,2014B,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,90,N,-107.0,0,419.0
CCC,2014B,F,London Region,Post Graduate Qualification,10-20,35-55,0,60,N,-28.0,0,303.0
CCC,2014B,F,Scotland,Lower Than A Level,30-40%,0-35,0,30,Y,-51.0,0,659.0
CCC,2014B,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,90,N,-225.0,1,6269.0
CCC,2014B,M,South East Region,A Level or Equivalent,10-20,35-55,0,30,N,-62.0,1,98.0
CCC,2014B,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,150,N,-28.0,1,2343.0
CCC,2014B,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,-23.0,0,3065.0
CCC,2014B,F,West Midlands Region,Lower Than A Level,80-90%,35-55,0,90,N,-172.0,1,2294.0
CCC,2014B,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,-274.0,1,323.0
CCC,2014B,M,North Region,A Level or Equivalent,Unknown,35-55,0,60,N,-25.0,0,2408.0
CCC,2014B,F,Scotland,HE Qualification,60-70%,0-35,0,40,N,-186.0,0,1599.0
CCC,2014B,M,Wales,Lower Than A Level,50-60%,0-35,0,60,N,-156.0,1,4241.0
CCC,2014J,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,-110.0,0,910.0
CCC,2014J,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,-114.0,1,997.0
CCC,2014J,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,120,N,-156.0,0,1847.0
CCC,2014J,M,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,-29.0,0,645.0
CCC,2014J,F,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,60,N,-50.0,1,105.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,N,-135.0,1,1170.0
CCC,2014J,M,Wales,A Level or Equivalent,70-80%,0-35,0,30,N,-14.0,0,816.0
CCC,2014J,M,North Region,Lower Than A Level,Unknown,0-35,0,30,N,-24.0,0,10503.0
CCC,2014J,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,-22.0,0,714.0
CCC,2014J,F,Scotland,HE Qualification,60-70%,35-55,0,120,N,-56.0,0,2258.0
CCC,2014J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,105,N,-43.0,0,2932.0
CCC,2014J,M,Scotland,Lower Than A Level,50-60%,0-35,0,30,N,-74.0,1,613.0
CCC,2014J,M,Wales,Lower Than A Level,0-10%,35-55,0,30,N,-25.0,1,3358.0
CCC,2014J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,-44.0,0,3412.0
CCC,2014J,F,London Region,HE Qualification,20-30%,35-55,0,50,N,-11.0,0,885.0
CCC,2014J,F,South Region,HE Qualification,50-60%,35-55,0,60,N,-108.0,0,10673.0
CCC,2014J,M,Ireland,HE Qualification,Unknown,35-55,0,60,N,-61.0,0,1149.0
CCC,2014J,M,South Region,HE Qualification,90-100%,0-35,0,120,N,-8.0,1,4998.0
CCC,2014J,F,London Region,Lower Than A Level,10-20,0-35,1,60,N,-85.0,1,6101.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,270,N,-24.0,0,1957.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,-67.0,1,1624.0
CCC,2014J,M,South East Region,Lower Than A Level,90-100%,0-35,0,120,N,-24.0,0,4941.0
CCC,2014J,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,Y,-38.0,0,4642.0
CCC,2014J,M,South West Region,HE Qualification,50-60%,35-55,0,110,N,-23.0,1,506.0
CCC,2014J,M,Ireland,Lower Than A Level,Unknown,0-35,0,30,N,-32.0,0,3344.0
CCC,2014J,M,South Region,A Level or Equivalent,10-20,0-35,0,180,N,-137.0,1,2314.0
CCC,2014J,F,Yorkshire Region,No Formal quals,20-30%,0-35,1,150,N,-25.0,1,2049.0
CCC,2014J,M,Wales,Lower Than A Level,70-80%,0-35,0,90,N,-17.0,1,3509.0
CCC,2014J,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,-52.0,0,7252.0
CCC,2014J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,30,N,-65.0,0,737.0
CCC,2014J,F,Wales,Lower Than A Level,50-60%,35-55,0,120,N,-23.0,0,6378.0
CCC,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,-88.0,1,141.0
CCC,2014J,M,Scotland,Lower Than A Level,10-20,0-35,1,30,N,-124.0,1,271.0
CCC,2014J,M,London Region,HE Qualification,50-60%,35-55,0,30,N,-37.0,0,1482.0
CCC,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,1,60,N,-16.0,0,810.0
CCC,2014J,F,North Western Region,A Level or Equivalent,10-20,35-55,0,90,N,-150.0,1,0.0
CCC,2014J,M,South Region,Lower Than A Level,80-90%,0-35,1,90,N,-14.0,0,4608.0
CCC,2014J,M,Scotland,Lower Than A Level,10-20,35-55,0,115,N,-58.0,1,330.0
CCC,2014J,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,-60.0,0,28615.0
CCC,2014J,M,North Region,Post Graduate Qualification,Unknown,35-55,1,150,N,-29.0,1,51.0
CCC,2014J,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,90,N,-108.0,1,446.0
CCC,2014J,M,North Region,Post Graduate Qualification,Unknown,35-55,0,90,N,-143.0,1,1234.0
CCC,2014J,M,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,-15.0,1,96.0
CCC,2014J,F,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,-36.0,0,283.0
CCC,2014J,M,Scotland,HE Qualification,80-90%,0-35,1,60,N,-103.0,0,4395.0
CCC,2014J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,-49.0,1,0.0
CCC,2014J,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,N,-57.0,1,535.0
CCC,2014J,M,North Region,No Formal quals,Unknown,0-35,0,120,N,-121.0,0,203.0
CCC,2014J,M,Scotland,HE Qualification,70-80%,0-35,0,60,N,-18.0,0,1107.0
CCC,2014J,M,South West Region,HE Qualification,70-80%,35-55,0,100,N,-43.0,0,963.0
CCC,2014J,F,North Western Region,HE Qualification,30-40%,35-55,0,90,N,-82.0,1,626.0
CCC,2014J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,-50.0,0,3794.0
CCC,2014J,M,South East Region,HE Qualification,90-100%,0-35,0,30,N,-123.0,0,1131.0
CCC,2014J,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,-51.0,0,2234.0
CCC,2014J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,150,N,-30.0,1,2609.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,100,N,-3.0,0,1281.0
CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,1,60,Y,-28.0,0,2092.0
CCC,2014J,M,London Region,Lower Than A Level,10-20,55<=,0,60,N,-155.0,1,265.0
CCC,2014J,M,London Region,HE Qualification,30-40%,35-55,0,30,N,-29.0,1,438.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,-46.0,1,2862.0
CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,0,120,N,-15.0,1,153.0
CCC,2014J,F,Scotland,Lower Than A Level,50-60%,0-35,1,120,N,-156.0,0,872.0
CCC,2014J,F,North Western Region,HE Qualification,20-30%,35-55,1,60,Y,37.0,1,1516.0
CCC,2014J,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,-150.0,1,1199.0
CCC,2014J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,-143.0,0,3902.0
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,1,30,N,-18.0,0,58.0
CCC,2014J,M,Scotland,Post Graduate Qualification,60-70%,35-55,1,30,N,-64.0,0,2039.0
CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,-45.0,1,402.0
CCC,2014J,M,North Western Region,HE Qualification,50-60%,35-55,0,120,N,-14.0,1,491.0
CCC,2014J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,-70.0,1,363.0
CCC,2014J,M,Wales,Lower Than A Level,90-100%,0-35,0,120,N,-24.0,1,1088.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,90,N,-25.0,1,792.0
CCC,2014J,F,South Region,A Level or Equivalent,40-50%,35-55,0,180,N,-129.0,0,1040.0
CCC,2014J,M,London Region,HE Qualification,10-20,0-35,0,90,N,-12.0,0,818.0
CCC,2014J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,45,N,-116.0,0,344.0
CCC,2014J,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,-94.0,0,2782.0
CCC,2014J,F,London Region,HE Qualification,20-30%,0-35,0,30,Y,-51.0,0,2578.0
CCC,2014J,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,-130.0,0,2004.0
CCC,2014J,M,London Region,Lower Than A Level,40-50%,35-55,0,180,N,-15.0,0,1121.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,-74.0,0,2305.0
CCC,2014J,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,-154.0,1,7798.0
CCC,2014J,M,North Western Region,No Formal quals,20-30%,0-35,1,60,N,-137.0,1,3457.0
CCC,2014J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,-67.0,0,1981.0
CCC,2014J,M,South West Region,Lower Than A Level,80-90%,35-55,0,60,N,-31.0,0,2175.0
CCC,2014J,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,1,120,N,-150.0,1,944.0
CCC,2014J,F,South Region,Lower Than A Level,30-40%,0-35,0,180,Y,-31.0,0,1900.0
CCC,2014J,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,-38.0,1,740.0
CCC,2014J,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,-149.0,1,1066.0
CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,-18.0,0,2613.0
CCC,2014J,F,Scotland,A Level or Equivalent,30-40%,0-35,1,90,N,-78.0,0,710.0
CCC,2014J,M,Scotland,A Level or Equivalent,20-30%,0-35,1,30,Y,-57.0,1,3948.0
CCC,2014J,M,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,-38.0,1,400.0
CCC,2014J,M,Wales,HE Qualification,20-30%,0-35,0,60,N,-60.0,0,2759.0
CCC,2014J,F,South East Region,A Level or Equivalent,40-50%,0-35,1,60,N,-134.0,1,3250.0
CCC,2014J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,N,-43.0,0,267.0
CCC,2014J,M,South East Region,A Level or Equivalent,0-10%,0-35,1,150,N,-9.0,0,516.0
CCC,2014J,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,-142.0,0,1812.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,80,Y,-14.0,0,1552.0
CCC,2014J,M,Ireland,HE Qualification,Unknown,35-55,0,90,N,-31.0,1,3844.0
CCC,2014J,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,-61.0,0,856.0
CCC,2014J,M,Ireland,A Level or Equivalent,80-90%,0-35,0,30,N,-89.0,1,0.0
CCC,2014J,M,North Region,Lower Than A Level,Unknown,0-35,0,30,Y,-9.0,0,603.0
CCC,2014J,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,-68.0,0,1614.0
CCC,2014J,M,Scotland,HE Qualification,80-90%,0-35,0,60,N,-38.0,0,2762.0
CCC,2014J,M,Scotland,HE Qualification,60-70%,0-35,0,120,N,-87.0,1,2180.0
CCC,2014J,F,Scotland,HE Qualification,30-40%,0-35,0,60,N,-74.0,0,1102.0
CCC,2014J,M,Wales,HE Qualification,80-90%,35-55,0,60,N,-52.0,1,402.0
CCC,2014J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,-80.0,0,6024.0
CCC,2014J,M,Scotland,HE Qualification,10-20,0-35,0,60,N,-15.0,0,1256.0
CCC,2014J,M,Scotland,HE Qualification,20-30%,35-55,1,120,N,-75.0,1,437.0
CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,-115.0,0,1263.0
CCC,2014J,M,Scotland,Lower Than A Level,20-30%,35-55,0,50,N,-120.0,1,0.0
CCC,2014J,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,-31.0,0,1989.0
CCC,2014J,M,London Region,Lower Than A Level,0-10%,0-35,1,60,N,-44.0,1,720.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,-99.0,1,25.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,115,N,-11.0,1,51.0
CCC,2014J,F,Scotland,HE Qualification,50-60%,0-35,0,30,Y,-155.0,1,219.0
CCC,2014J,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,-61.0,0,3906.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,-109.0,0,131.0
CCC,2014J,M,Scotland,HE Qualification,90-100%,35-55,1,30,N,-28.0,0,2047.0
CCC,2014J,F,Scotland,A Level or Equivalent,40-50%,0-35,0,90,N,-57.0,0,721.0
CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,-135.0,0,3574.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,1,250,N,-18.0,0,947.0
CCC,2014J,M,North Region,A Level or Equivalent,Unknown,0-35,0,120,N,19.0,0,680.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,90,N,-81.0,1,349.0
CCC,2014J,F,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,-89.0,0,177.0
CCC,2014J,M,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,-115.0,1,1145.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,-29.0,0,2107.0
CCC,2014J,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,-4.0,1,2377.0
CCC,2014J,M,South Region,A Level or Equivalent,50-60%,35-55,1,30,N,-41.0,0,41.0
CCC,2014J,F,South Region,A Level or Equivalent,60-70%,0-35,0,60,Y,-53.0,1,282.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,-10.0,0,3252.0
CCC,2014J,M,Ireland,HE Qualification,Unknown,0-35,0,60,N,-45.0,0,3641.0
CCC,2014J,F,South East Region,HE Qualification,60-70%,35-55,0,30,N,-22.0,1,2176.0
CCC,2014J,M,North Region,A Level or Equivalent,Unknown,35-55,0,120,N,-101.0,0,3443.0
CCC,2014J,M,Scotland,HE Qualification,90-100%,0-35,1,30,N,-87.0,1,1288.0
CCC,2014J,F,Wales,Lower Than A Level,20-30%,35-55,0,150,N,-5.0,1,514.0
CCC,2014J,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,-61.0,0,1011.0
CCC,2014J,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,-22.0,1,151.0
CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,-103.0,0,922.0
CCC,2014J,F,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,-99.0,0,3103.0
CCC,2014J,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,-150.0,1,1930.0
CCC,2014J,F,West Midlands Region,HE Qualification,60-70%,55<=,0,30,N,-15.0,0,811.0
CCC,2014J,M,London Region,Lower Than A Level,40-50%,35-55,0,30,N,-8.0,1,595.0
CCC,2014J,M,Yorkshire Region,A Level or Equivalent,30-40%,0-35,1,30,Y,-21.0,0,834.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,90,N,-11.0,0,2053.0
CCC,2014J,M,London Region,Lower Than A Level,40-50%,0-35,1,60,N,-15.0,0,1614.0
CCC,2014J,F,Scotland,HE Qualification,30-40%,0-35,0,90,N,-130.0,0,1024.0
CCC,2014J,M,South Region,HE Qualification,80-90%,35-55,0,60,N,-144.0,1,792.0
CCC,2014J,M,North Region,HE Qualification,Unknown,0-35,0,120,N,-38.0,0,2453.0
CCC,2014J,M,North Western Region,Lower Than A Level,10-20,0-35,0,80,N,-115.0,0,3753.0
CCC,2014J,M,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,-23.0,0,10.0
CCC,2014J,M,London Region,HE Qualification,0-10%,35-55,0,30,N,-28.0,1,278.0
CCC,2014J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,-15.0,1,91.0
CCC,2014J,F,Scotland,HE Qualification,70-80%,0-35,0,30,N,-93.0,1,128.0
CCC,2014J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,180,N,-25.0,1,469.0
CCC,2014J,M,West Midlands Region,Lower Than A Level,90-100%,35-55,0,30,N,-15.0,1,1916.0
CCC,2014J,F,South West Region,HE Qualification,90-100%,0-35,0,120,N,-53.0,0,2825.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,-124.0,1,180.0
CCC,2014J,M,North Region,Lower Than A Level,30-40%,0-35,0,60,N,-108.0,1,1798.0
CCC,2014J,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,30,N,-30.0,1,196.0
CCC,2014J,F,North Region,A Level or Equivalent,Unknown,35-55,0,90,N,-67.0,0,3148.0
CCC,2014J,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,120,Y,-94.0,1,177.0
CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,1,60,Y,-121.0,0,476.0
CCC,2014J,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,-100.0,0,349.0
CCC,2014J,F,London Region,A Level or Equivalent,70-80%,0-35,0,90,N,-130.0,1,304.0
CCC,2014J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,30,N,-9.0,0,3305.0
CCC,2014J,M,Scotland,A Level or Equivalent,70-80%,0-35,0,90,N,-92.0,0,1822.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,-30.0,1,3.0
CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,-22.0,0,7987.0
CCC,2014J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,150,N,-28.0,0,3154.0
CCC,2014J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,-86.0,1,1223.0
CCC,2014J,F,Scotland,Post Graduate Qualification,50-60%,0-35,0,210,N,-73.0,0,413.0
CCC,2014J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,-25.0,0,1158.0
CCC,2014J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,-84.0,1,529.0
CCC,2014J,M,North Western Region,HE Qualification,0-10%,0-35,1,30,N,-73.0,0,1077.0
CCC,2014J,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,-115.0,1,0.0
CCC,2014J,M,Yorkshire Region,HE Qualification,40-50%,0-35,0,60,N,-15.0,0,1458.0
CCC,2014J,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,-21.0,1,808.0
CCC,2014J,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,-81.0,0,5306.0
CCC,2014J,M,South East Region,HE Qualification,60-70%,0-35,0,45,N,-15.0,1,133.0
CCC,2014J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,-35.0,1,0.0
CCC,2014J,F,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,-17.0,0,1174.0
CCC,2014J,M,South West Region,Lower Than A Level,50-60%,0-35,1,60,N,-128.0,0,1164.0
CCC,2014J,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,30,N,-108.0,0,1009.0
CCC,2014J,F,South West Region,Lower Than A Level,80-90%,35-55,0,30,N,-50.0,0,531.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,-23.0,0,498.0
CCC,2014J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,-29.0,0,1011.0
CCC,2014J,F,South Region,A Level or Equivalent,30-40%,0-35,1,120,Y,-124.0,1,169.0
CCC,2014J,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,-107.0,0,1295.0
CCC,2014J,M,South West Region,A Level or Equivalent,30-40%,0-35,0,30,N,-46.0,0,347.0
CCC,2014J,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,Y,-84.0,1,0.0
CCC,2014J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,30,N,-130.0,0,4070.0
CCC,2014J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,-46.0,1,0.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,110,N,-53.0,1,108.0
CCC,2014J,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,1,30,N,-22.0,1,695.0
CCC,2014J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,-32.0,1,995.0
CCC,2014J,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,-120.0,0,1937.0
CCC,2014J,M,Ireland,A Level or Equivalent,40-50%,0-35,0,30,N,-53.0,1,667.0
CCC,2014J,M,London Region,HE Qualification,30-40%,55<=,0,30,N,-31.0,0,267.0
CCC,2014J,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,-25.0,1,451.0
CCC,2014J,F,London Region,Lower Than A Level,20-30%,0-35,0,90,N,-70.0,1,0.0
CCC,2014J,F,South West Region,A Level or Equivalent,20-30%,0-35,1,60,N,-32.0,1,2026.0
